StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,ResponseId,Q1,Q2,Q3,Q4,Q5,Q6,,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20
11/12/2024 18:23:56,11/12/2024 18:26:14,100,138,True,11/12/2024 18:26:15,R_1OHWFvUKK8akGGK,,,,,41.8244,-71.408,anonymous,EN,R_1OHWFvUKK8akGGK,14,30-39,Male,Married,White,Atheist,,4 year degree,"$200,000 or more",Democrat,Definitely Wrong,Definitely Wrong,Kamala Harris,Not Very Excited,Not Very Confident,Very Confident,Very Confident,"Rhode Island Secretary of State's Website,The Voter Information Handbook sent to my house,Social Media,Friends/Family",Today was the best option for my schedule,Definitely,Probably Not
11/12/2024 18:24:57,11/12/2024 18:26:15,100,77,True,11/12/2024 18:26:15,R_5hvLWnZmI7e2DBf,,,,,41.8244,-71.408,anonymous,ES-ES,R_5hvLWnZmI7e2DBf,11,50-64,Female,Married,Hispanic or Latino/a,None,,4 year degree,"Less than $30,000",Republican,Definitely Wrong,Unsure,Donald Trump,Extremely Excited,Not at All Confident,Not Very Confident,Somewhat Confident,Rhode Island Secretary of State's Website,I do not trust mail-in voting,Definitely,Definitely Not
11/12/2024 18:25:01,11/12/2024 18:26:18,100,76,True,11/12/2024 18:26:18,R_1q3Opa0TOrhnEXs,,,,,41.8244,-71.408,anonymous,EN,R_1q3Opa0TOrhnEXs,15,30-39,Female,Married,Hispanic or Latino/a,Other,,High school graduate / GED,"$50,000-$100,000",,Somewhat Wrong,Somewhat Wrong,,Somewhat Excited,Not Very Confident,Somewhat Confident,Not Very Confident,Rhode Island Secretary of State's Website,I prefer voting on election day,Definitely,Probably
11/12/2024 18:24:06,11/12/2024 18:26:22,100,136,True,11/12/2024 18:26:23,R_11LzHTQjiC9epOu,,,,,41.8244,-71.408,anonymous,EN,R_11LzHTQjiC9epOu,3,25-29,Male,Not married,White,Catholic,,Professional degree,"$200,000 or more",Democrat,Somewhat Right,Somewhat Right,Kamala Harris,Very Excited,Unsure,Unsure,Very Confident,Rhode Island Secretary of State's Website,Today was the best option for my schedule,Definitely,Definitely
11/12/2024 18:25:33,11/12/2024 18:26:39,100,66,True,11/12/2024 18:26:40,R_5mrTyseZ28Ab7CV,,,,,41.8244,-71.408,anonymous,EN,R_5mrTyseZ28Ab7CV,8,50-64,Male,Not married,Hispanic or Latino/a,Catholic,,Less than High School,"$30,000-$49,999",Democrat,Definitely Right,Definitely Right,Kamala Harris,Extremely Excited,Very Confident,Somewhat Confident,Very Confident,Rhode Island Secretary of State's Website,I prefer voting on election day,Probably,Definitely
11/12/2024 18:25:46,11/12/2024 18:26:40,100,54,True,11/12/2024 18:26:41,R_66h7jGmQT4euK1q,,,,,40.7123,-74.0068,anonymous,EN,R_66h7jGmQT4euK1q,5,25-29,Male,Not married,White,Catholic,,4 year degree,"$100,000-$199,999",Democrat,Somewhat Right,Somewhat Wrong,Kamala Harris,Extremely Excited,Very Confident,Somewhat Confident,Very Confident,Rhode Island Secretary of State's Website,"I prefer voting on election day,I forgot to vote early or by mail,Today was the best option for my schedule",Definitely,Definitely
11/12/2024 18:25:28,11/12/2024 18:26:43,100,74,True,11/12/2024 18:26:43,R_5C4tXHyZrOXLTWV,,,,,41.8244,-71.408,anonymous,EN,R_5C4tXHyZrOXLTWV,9,18-24,Female,Not married,Hispanic or Latino/a,None,,Some college,"$30,000-$49,999",Democrat,Unsure,Unsure,Kamala Harris,Not Very Excited,Unsure,Somewhat Confident,Somewhat Confident,"Social Media,Friends/Family",I prefer voting on election day,Definitely,Definitely
11/12/2024 18:25:27,11/12/2024 18:26:48,100,80,True,11/12/2024 18:26:48,R_6WYaNPpdoZ07KGD,,,,,41.8244,-71.408,anonymous,EN,R_6WYaNPpdoZ07KGD,15,40-49,Male,Not married,White,None,,Professional degree,"$200,000 or more",Democrat,Somewhat Wrong,Somewhat Wrong,Kamala Harris,Somewhat Excited,Not Very Confident,Somewhat Confident,Somewhat Confident,"The Voter Information Handbook sent to my house,Social Media",I prefer voting on election day,Probably,Definitely
11/12/2024 18:25:26,11/12/2024 18:26:52,100,86,True,11/12/2024 18:26:53,R_6GVK4f2rXivgKAK,,,,,41.8244,-71.408,anonymous,EN,R_6GVK4f2rXivgKAK,6,50-64,Female,Married,,,,2 year degree,"$50,000-$100,000",Democrat,Somewhat Right,Somewhat Right,Kamala Harris,Extremely Excited,Very Confident,Very Confident,Very Confident,Social Media,I prefer voting on election day,Probably,Probably Not
11/12/2024 18:25:12,11/12/2024 18:26:55,100,103,True,11/12/2024 18:26:55,R_54qv9s37Gj2W7gG,,,,,41.8244,-71.408,anonymous,EN,R_54qv9s37Gj2W7gG,11,50-64,Male,,Black or African American,Catholic,,High school graduate / GED,"$30,000-$49,999",Democrat,Somewhat Right,Somewhat Wrong,Kamala Harris,Very Excited,Not Very Confident,Very Confident,Very Confident,Social Media,Today was the best option for my schedule,Definitely,Probably
11/12/2024 18:25:41,11/12/2024 18:27:01,100,79,True,11/12/2024 18:27:01,R_7mgt5FaQaYqVPMl,,,,,41.8244,-71.408,anonymous,EN,R_7mgt5FaQaYqVPMl,12,30-39,Female,Married,Hispanic or Latino/a,Protestant / Other Christian Denomination,,Professional degree,"$200,000 or more",Democrat,Somewhat Right,Somewhat Right,Kamala Harris,Extremely Excited,Not Very Confident,Very Confident,Somewhat Confident,Social Media,I prefer voting on election day,Definitely,Definitely Not
11/12/2024 18:26:01,11/12/2024 18:27:04,100,62,True,11/12/2024 18:27:04,R_3eCZZDlMfw7e2RK,,,,,41.8244,-71.408,anonymous,EN,R_3eCZZDlMfw7e2RK,14,50-64,Female,Married,White,Catholic,,Some college,"$100,000-$199,999",Democrat,Unsure,Somewhat Right,Kamala Harris,Very Excited,Somewhat Confident,Very Confident,Very Confident,The Voter Information Handbook sent to my house,I prefer voting on election day,I would need more information to make a decision,I would need more information to make a decision
11/12/2024 18:26:17,11/12/2024 18:27:04,100,47,True,11/12/2024 18:27:05,R_3fkEw2y9BqF9Ay7,,,,,41.8244,-71.408,anonymous,ES-ES,R_3fkEw2y9BqF9Ay7,11,65 or older,Female,Married,Hispanic or Latino/a,,,,,,,,,,,,,,,,
11/12/2024 18:25:40,11/12/2024 18:27:07,100,86,True,11/12/2024 18:27:08,R_1nue0k2y2ZardaF,,,,,41.8244,-71.408,anonymous,EN,R_1nue0k2y2ZardaF,1,18-24,Female,Not married,Asian,Atheist,,4 year degree,"$200,000 or more",Democrat,Somewhat Right,Somewhat Right,Kamala Harris,Very Excited,Somewhat Confident,Very Confident,Somewhat Confident,Friends/Family,Today was the best option for my schedule,Definitely,Definitely Not
11/12/2024 18:25:50,11/12/2024 18:27:08,100,77,True,11/12/2024 18:27:08,R_61zP1HIggrPu51e,,,,,42.3562,-71.0631,anonymous,EN,R_61zP1HIggrPu51e,3,30-39,Female,Not married,Black or African American,None,,2 year degree,"Less than $30,000",Democrat,Somewhat Wrong,Somewhat Right,Kamala Harris,Not Very Excited,Somewhat Confident,Very Confident,Not at All Confident,"Social Media,Friends/Family","I prefer voting on election day,I do not trust mail-in voting,I did not feel like I had all the information necessary to vote early or by mail",Definitely,Probably Not
11/12/2024 18:26:14,11/12/2024 18:27:10,100,56,True,11/12/2024 18:27:10,R_6f7AyTkrl6QdoUJ,,,,,41.8244,-71.408,anonymous,ES-ES,R_6f7AyTkrl6QdoUJ,7,50-64,Female,Not married,Hispanic or Latino/a,Protestant / Other Christian Denomination,,Less than High School,"Less than $30,000",Democrat,Somewhat Right,Somewhat Wrong,Kamala Harris,Extremely Excited,Not Very Confident,Somewhat Confident,Somewhat Confident,The Voter Information Handbook sent to my house,I prefer voting on election day,Probably,Definitely Not
11/12/2024 18:25:45,11/12/2024 18:27:15,100,90,True,11/12/2024 18:27:16,R_3799IcSrVVzAlux,,,,,41.8244,-71.408,anonymous,EN,R_3799IcSrVVzAlux,9,25-29,Male,Married,White,Atheist,,4 year degree,"$200,000 or more",Other third party,Definitely Wrong,Definitely Wrong,Other,Somewhat Excited,Not at All Confident,Somewhat Confident,Somewhat Confident,Rhode Island Secretary of State's Website,I did not feel like I had all the information necessary to vote early or by mail,Definitely,Definitely
11/12/2024 18:25:58,11/12/2024 18:27:28,100,89,True,11/12/2024 18:27:29,R_3GcavCqLfBRTtN7,,,,,41.8244,-71.408,anonymous,EN,R_3GcavCqLfBRTtN7,12,40-49,Female,Not married,White,None,,Professional degree,,Independent,Unsure,Somewhat Right,Kamala Harris,Extremely Excited,Somewhat Confident,Very Confident,Very Confident,Rhode Island Secretary of State's Website,I forgot to vote early or by mail,Definitely,Probably
11/12/2024 18:25:35,11/12/2024 18:27:29,100,113,True,11/12/2024 18:27:30,R_1K9F5x2GsanUAnO,,,,,41.8244,-71.408,anonymous,EN,R_1K9F5x2GsanUAnO,6,30-39,Male,Not married,Hispanic or Latino/a,Protestant / Other Christian Denomination,,Some college,"$100,000-$199,999",Independent,Definitely Wrong,Definitely Wrong,Donald Trump,Extremely Excited,Not at All Confident,Very Confident,Somewhat Confident,Rhode Island Secretary of State's Website,I prefer voting on election day,Definitely Not,Definitely Not
11/12/2024 18:26:27,11/12/2024 18:27:43,100,76,True,11/12/2024 18:27:43,R_5s1zkxD35hHD0Ic,,,,,41.8244,-71.408,anonymous,EN,R_5s1zkxD35hHD0Ic,15,30-39,Female,Married,Hispanic or Latino/a,Other,Christian,High school graduate / GED,"$100,000-$199,999",Democrat,Unsure,Unsure,Kamala Harris,Not at all Excited,Not Very Confident,Unsure,Unsure,Friends/Family,I do not trust mail-in voting,Definitely,Definitely
11/12/2024 18:26:46,11/12/2024 18:27:43,100,57,True,11/12/2024 18:27:44,R_7hmxe41ydVQdoaN,,,,,40.7123,-74.0068,anonymous,EN,R_7hmxe41ydVQdoaN,5,30-39,Male,Married,"White,Hispanic or Latino/a",Atheist,,4 year degree,"$200,000 or more",Democrat,Somewhat Right,Somewhat Right,Kamala Harris,Extremely Excited,Somewhat Confident,Very Confident,Very Confident,The Voter Information Handbook sent to my house,I forgot to vote early or by mail,Definitely,I would need more information to make a decision
11/12/2024 18:26:47,11/12/2024 18:27:43,100,56,True,11/12/2024 18:27:44,R_7qx9SAQrZ7HBGO3,,,,,41.8244,-71.408,anonymous,EN,R_7qx9SAQrZ7HBGO3,9,50-64,Female,Not married,Asian,Buddhism,,Less than High School,"Less than $30,000",Democrat,Definitely Right,Definitely Right,Donald Trump,Extremely Excited,Somewhat Confident,Very Confident,Very Confident,Friends/Family,I prefer voting on election day,Definitely,Probably
11/12/2024 18:26:25,11/12/2024 18:27:48,100,82,True,11/12/2024 18:27:48,R_3roayhTxTi9MYZv,,,,,41.8244,-71.408,anonymous,EN,R_3roayhTxTi9MYZv,3,65 or older,Male,Not married,White,Judaism,,Some college,"Less than $30,000",Republican,Definitely Wrong,Definitely Wrong,Donald Trump,Extremely Excited,Not at All Confident,Somewhat Confident,Somewhat Confident,"Rhode Island Secretary of State's Website,The Voter Information Handbook sent to my house",I prefer voting on election day,Definitely Not,Definitely Not
11/12/2024 18:26:15,11/12/2024 18:27:53,100,98,True,11/12/2024 18:27:53,R_5hNohXdzKNnXpQm,,,,,41.8244,-71.408,anonymous,EN,R_5hNohXdzKNnXpQm,8,65 or older,Female,Not married,Black or African American,Catholic,,Some college,"Less than $30,000",Democrat,Definitely Right,Unsure,Kamala Harris,Extremely Excited,Very Confident,Very Confident,Unsure,The Voter Information Handbook sent to my house,I prefer voting on election day,Definitely Not,I would need more information to make a decision
11/12/2024 18:26:22,11/12/2024 18:27:54,100,92,True,11/12/2024 18:27:55,R_72nmUyrA88cV4Gc,,,,,41.8244,-71.408,anonymous,EN,R_72nmUyrA88cV4Gc,14,30-39,Female,Not married,Asian,Protestant / Other Christian Denomination,,Professional degree,"$200,000 or more",Independent,Somewhat Wrong,Somewhat Right,Kamala Harris,Very Excited,Somewhat Confident,Somewhat Confident,Somewhat Confident,The Voter Information Handbook sent to my house,I prefer voting on election day,Definitely,Definitely
11/12/2024 18:26:09,11/12/2024 18:27:57,100,107,True,11/12/2024 18:27:57,R_7uUt0I3RxUgEafv,,,,,41.8244,-71.408,anonymous,EN,R_7uUt0I3RxUgEafv,1,18-24,Female,Not married,"White,Asian",None,,4 year degree,"Less than $30,000",Democrat,Somewhat Wrong,Somewhat Right,Kamala Harris,Extremely Excited,Somewhat Confident,Somewhat Confident,Not Very Confident,"Social Media,Friends/Family","I prefer voting on election day,Today was the best option for my schedule",Definitely,Probably
11/12/2024 18:27:12,11/12/2024 18:28:06,100,53,True,11/12/2024 18:28:06,R_1GCRvkFLaS5C895,,,,,41.8244,-71.408,anonymous,EN,R_1GCRvkFLaS5C895,7,65 or older,Female,Not married,Hispanic or Latino/a,Catholic,,Some college,"Less than $30,000",Democrat,Unsure,Unsure,Kamala Harris,Extremely Excited,Somewhat Confident,Very Confident,Very Confident,The Voter Information Handbook sent to my house,I prefer voting on election day,Probably,I would need more information to make a decision
11/12/2024 18:27:01,11/12/2024 18:28:08,100,66,True,11/12/2024 18:28:08,R_1RnCdMjetqSQcnf,,,,,41.8244,-71.408,anonymous,EN,R_1RnCdMjetqSQcnf,6,30-39,Female,Married,Hispanic or Latino/a,,,Some college,"$50,000-$100,000",Democrat,Somewhat Right,Somewhat Right,Donald Trump,Somewhat Excited,Not Very Confident,Not Very Confident,Somewhat Confident,211 Voter Hotline,I prefer voting on election day,Probably,Probably
11/12/2024 18:27:05,11/12/2024 18:28:10,100,65,True,11/12/2024 18:28:11,R_1K7pFyLN8LtAZO9,,,,,41.8244,-71.408,anonymous,EN,R_1K7pFyLN8LtAZO9,11,30-39,Male,Married,White,None,,High school graduate / GED,"$50,000-$100,000",Democrat,Unsure,Somewhat Right,Kamala Harris,Extremely Excited,Very Confident,Very Confident,Very Confident,The Voter Information Handbook sent to my house,I prefer voting on election day,Definitely,I would need more information to make a decision
11/12/2024 18:26:42,11/12/2024 18:28:13,100,90,True,11/12/2024 18:28:14,R_1D5AAvVuwo4h7Lq,,,,,41.8244,-71.408,anonymous,EN,R_1D5AAvVuwo4h7Lq,8,65 or older,Female,Not married,Hispanic or Latino/a,Catholic,,Less than High School,"Less than $30,000",Democrat,Unsure,Unsure,Kamala Harris,,Very Confident,Very Confident,Very Confident,Friends/Family,I prefer voting on election day,Definitely,Definitely
11/12/2024 18:26:51,11/12/2024 18:28:14,100,82,True,11/12/2024 18:28:15,R_3jwypApTzQc7yDn,,,,,41.8244,-71.408,anonymous,EN,R_3jwypApTzQc7yDn,15,40-49,Male,Not married,White,Catholic,,Some college,"Less than $30,000",Other third party,Definitely Wrong,Definitely Wrong,Donald Trump,Not at all Excited,Not at All Confident,Not at All Confident,Not Very Confident,"Social Media,Friends/Family,Religious/Community Organizations",I prefer voting on election day,Definitely Not,Definitely Not
11/12/2024 18:27:13,11/12/2024 18:28:26,100,72,True,11/12/2024 18:28:26,R_1R0RWiqVMVxE5lT,,,,,41.8244,-71.408,anonymous,EN,R_1R0RWiqVMVxE5lT,1,18-24,Female,Not married,White,None,,4 year degree,"Less than $30,000",Democrat,Somewhat Wrong,Somewhat Right,Kamala Harris,Very Excited,Somewhat Confident,Very Confident,Very Confident,"Rhode Island Secretary of State's Website,Social Media,Friends/Family","I prefer voting on election day,Today was the best option for my schedule",Definitely,Definitely
11/12/2024 18:27:01,11/12/2024 18:28:33,100,92,True,11/12/2024 18:28:33,R_5TNam9kCMpqEbFf,,,,,41.8244,-71.408,anonymous,EN,R_5TNam9kCMpqEbFf,11,30-39,Female,Not married,Hispanic or Latino/a,None,,Some college,"$30,000-$49,999",Other third party,Definitely Wrong,Somewhat Wrong,Kamala Harris,Not at all Excited,Not Very Confident,Not Very Confident,Not Very Confident,"Social Media,Friends/Family",I prefer voting on election day,Probably,Probably
11/12/2024 18:27:21,11/12/2024 18:28:43,100,82,True,11/12/2024 18:28:43,R_3oNQhgpO0Qk8hR9,,,,,41.8244,-71.408,anonymous,EN,R_3oNQhgpO0Qk8hR9,14,50-64,Male,Married,White,Catholic,,4 year degree,"$100,000-$199,999",Independent,Unsure,Unsure,Kamala Harris,Somewhat Excited,Unsure,Very Confident,Very Confident,"Rhode Island Secretary of State's Website,The Voter Information Handbook sent to my house,Social Media",Today was the best option for my schedule,Definitely,Probably
11/12/2024 18:27:04,11/12/2024 18:28:44,100,100,True,11/12/2024 18:28:45,R_5wslhzrVpI2M81P,,,,,41.8244,-71.408,anonymous,EN,R_5wslhzrVpI2M81P,12,40-49,Male,Married,Hispanic or Latino/a,Catholic,,Less than High School,"Less than $30,000",Independent,Somewhat Right,Somewhat Right,Donald Trump,Extremely Excited,Very Confident,Somewhat Confident,Somewhat Confident,Rhode Island Secretary of State's Website,"I prefer voting on election day,I do not trust mail-in voting,I wanted to wait to learn more about the candidates",Definitely,Definitely
11/12/2024 18:27:49,11/12/2024 18:28:45,100,56,True,11/12/2024 18:28:46,R_7fP3BQCH28JIls5,,,,,41.8244,-71.408,anonymous,EN,R_7fP3BQCH28JIls5,9,65 or older,Female,Married,Native Hawaiian or Pacific Islander,Protestant / Other Christian Denomination,,High school graduate / GED,"Less than $30,000",Democrat,Definitely Wrong,Somewhat Wrong,Other,Not Very Excited,Not Very Confident,Somewhat Confident,Not Very Confident,The Voter Information Handbook sent to my house,I do not trust mail-in voting,,
11/12/2024 18:27:53,11/12/2024 18:28:46,100,52,True,11/12/2024 18:28:46,R_6S2MBgfWzomJNjO,,,,,40.7123,-74.0068,anonymous,EN,R_6S2MBgfWzomJNjO,5,18-24,Female,Not married,Asian,Buddhism,,High school graduate / GED,"Less than $30,000",Democrat,Unsure,Unsure,Kamala Harris,Very Excited,Not Very Confident,Not Very Confident,Unsure,Social Media,"I do not trust mail-in voting,Today was the best option for my schedule",Definitely,Probably
11/12/2024 18:27:41,11/12/2024 18:28:51,100,70,True,11/12/2024 18:28:52,R_1xIZoF6XjQ11ZhQ,,,,,41.8244,-71.408,anonymous,EN,R_1xIZoF6XjQ11ZhQ,9,40-49,Female,Married,Hispanic or Latino/a,Catholic,,Some college,"Less than $30,000",Democrat,Unsure,Unsure,Other,Not at all Excited,Not at All Confident,Somewhat Confident,Not Very Confident,Social Media,I did not feel like I had all the information necessary to vote early or by mail,Definitely,Definitely
11/12/2024 18:27:12,11/12/2024 18:28:54,100,101,True,11/12/2024 18:28:54,R_7oWVL2iP8f8bTcn,,,,,42.3562,-71.0631,anonymous,EN,R_7oWVL2iP8f8bTcn,3,50-64,Female,Not married,"White,Black or African American",Protestant / Other Christian Denomination,,Some college,"Less than $30,000",Democrat,Somewhat Right,Unsure,Kamala Harris,Extremely Excited,Somewhat Confident,Somewhat Confident,Very Confident,"Rhode Island Secretary of State's Website,The Voter Information Handbook sent to my house,Social Media,Friends/Family,Religious/Community Organizations",I prefer voting on election day,Definitely Not,I would need more information to make a decision
